brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,destination,checked_baggage,hand_luggage,crawl_date
Vietnam Airlines,3.421.575 VND/khách,20:30,01 thg 5,01 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga T3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,26-04-2025
Vietnam Airlines,3.429.567 VND/khách,13:20,01 thg 5,01 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,26-04-2025
Bamboo Airways,2.742.444 VND/khách,20:05,01 thg 5,01 thg 5,22:10,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,2.558.588 VND/khách,21:10,01 thg 5,01 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,2.785.020 VND/khách,16:10,01 thg 5,01 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,2.860.881 VND/khách,20:10,01 thg 5,01 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,2.959.583 VND/khách,14:05,01 thg 5,01 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,3.211.398 VND/khách,06:15,01 thg 5,01 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,3.211.398 VND/khách,19:35,01 thg 5,01 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
VietJet Air,3.383.986 VND/khách,09:15,01 thg 5,01 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,27-04-2025
Vietnam Airlines,3.643.150 VND/khách,20:30,01 thg 5,01 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,27-04-2025
Vietnam Airlines,3.643.150 VND/khách,13:20,01 thg 5,01 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,27-04-2025
Vietnam Airlines,3.863.733 VND/khách,07:45,01 thg 5,01 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,27-04-2025
Bamboo Airways,2.742.444 VND/khách,20:05,01 thg 5,01 thg 5,22:10,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,2.553.600 VND/khách,21:10,01 thg 5,01 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,2.784.023 VND/khách,20:10,01 thg 5,01 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,2.958.585 VND/khách,16:10,01 thg 5,01 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,3.212.884 VND/khách,09:15,01 thg 5,01 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,3.212.884 VND/khách,14:05,01 thg 5,01 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
VietJet Air,3.212.884 VND/khách,19:35,01 thg 5,01 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,28-04-2025
Vietnam Airlines,3.854.142 VND/khách,20:30,01 thg 5,01 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,28-04-2025
Bamboo Airways,3.458.396 VND/khách,20:05,01 thg 5,01 thg 5,22:10,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 20 kg,Hành lý xách tay 7 kg,29-04-2025
VietJet Air,3.055.239 VND/khách,21:10,01 thg 5,01 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
VietJet Air,3.055.239 VND/khách,20:10,01 thg 5,01 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
VietJet Air,3.094.245 VND/khách,16:10,01 thg 5,01 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
VietJet Air,3.213.647 VND/khách,06:15,01 thg 5,01 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
VietJet Air,3.213.647 VND/khách,14:05,01 thg 5,01 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
VietJet Air,3.213.647 VND/khách,19:35,01 thg 5,01 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
VietJet Air,3.384.518 VND/khách,09:15,01 thg 5,01 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,29-04-2025
Bamboo Airways,3.458.396 VND/khách,20:05,01 thg 5,01 thg 5,22:10,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 20 kg,Hành lý xách tay 7 kg,29-04-2025
Vietnam Airlines,3.656.340 VND/khách,07:45,01 thg 5,01 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,29-04-2025
Vietnam Airlines,3.866.130 VND/khách,20:30,01 thg 5,01 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,29-04-2025
Bamboo Airways,3.692.445 VND/khách,20:05,01 thg 5,01 thg 5,22:10,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 20 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,3.029.408 VND/khách,20:10,01 thg 5,01 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,3.054.462 VND/khách,21:10,01 thg 5,01 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,3.174.045 VND/khách,19:35,01 thg 5,01 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,3.495.632 VND/khách,16:10,01 thg 5,01 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,3.731.648 VND/khách,09:15,01 thg 5,01 thg 5,11:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
VietJet Air,3.731.648 VND/khách,14:05,01 thg 5,01 thg 5,16:05,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,30-04-2025
Vietnam Airlines,3.864.132 VND/khách,20:30,01 thg 5,01 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,30-04-2025
Vietnam Airlines,3.924.072 VND/khách,17:55,01 thg 5,01 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,30-04-2025
Vietnam Airlines,3.924.072 VND/khách,13:20,01 thg 5,01 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,30-04-2025
VietJet Air,3.174.045 VND/khách,06:15,02 thg 5,02 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,3.212.660 VND/khách,04:30,02 thg 5,02 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,3.695.738 VND/khách,21:10,02 thg 5,02 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,3.701.558 VND/khách,16:10,02 thg 5,02 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,3.701.558 VND/khách,19:35,02 thg 5,02 thg 5,21:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,3.734.411 VND/khách,20:10,02 thg 5,02 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,01-05-2025
VietJet Air,1.841.385 VND/khách,04:30,02 thg 5,02 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,2.016.945 VND/khách,06:15,02 thg 5,02 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,2.368.065 VND/khách,21:10,02 thg 5,02 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,2.368.065 VND/khách,16:10,02 thg 5,02 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,2.368.065 VND/khách,19:15,02 thg 5,02 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
Vietnam Airlines,2.487.510 VND/khách,07:45,02 thg 5,02 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,18-04-2025
Vietnam Airlines,2.681.316 VND/khách,20:30,02 thg 5,02 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,18-04-2025
Vietnam Airlines,2.681.316 VND/khách,13:20,02 thg 5,02 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,18-04-2025
VietJet Air,2.804.970 VND/khách,11:35,02 thg 5,02 thg 5,13:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,2.804.970 VND/khách,20:10,02 thg 5,02 thg 5,22:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,18-04-2025
VietJet Air,2.036.895 VND/khách,04:30,02 thg 5,02 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,2.207.468 VND/khách,06:15,02 thg 5,02 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,2.581.530 VND/khách,16:10,02 thg 5,02 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
Vietnam Airlines,2.675.322 VND/khách,20:30,02 thg 5,02 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
Vietnam Airlines,2.675.322 VND/khách,13:20,02 thg 5,02 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
Vietnam Airlines,2.719.278 VND/khách,07:45,02 thg 5,02 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,2.811.953 VND/khách,11:35,02 thg 5,02 thg 5,13:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
Vietnam Airlines,2.913.084 VND/khách,17:55,02 thg 5,02 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 3","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,3.123.173 VND/khách,21:10,02 thg 5,02 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,3.757.583 VND/khách,19:15,02 thg 5,02 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",,,19-04-2025
VietJet Air,2.031.908 VND/khách,04:30,02 thg 5,02 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,2.202.480 VND/khách,06:15,02 thg 5,02 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,2.785.020 VND/khách,16:10,02 thg 5,02 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,2.802.975 VND/khách,11:35,02 thg 5,02 thg 5,13:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
Vietnam Airlines,2.912.085 VND/khách,17:55,02 thg 5,02 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,20-04-2025
Vietnam Airlines,2.915.082 VND/khách,07:45,02 thg 5,02 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,20-04-2025
Vietnam Airlines,2.915.082 VND/khách,20:30,02 thg 5,02 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,20-04-2025
Vietnam Airlines,2.915.082 VND/khách,13:20,02 thg 5,02 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,20-04-2025
VietJet Air,3.118.185 VND/khách,21:10,02 thg 5,02 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,3.752.595 VND/khách,19:15,02 thg 5,02 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,20-04-2025
VietJet Air,2.031.908 VND/khách,04:30,02 thg 5,02 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,2.202.480 VND/khách,06:15,02 thg 5,02 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,2.785.020 VND/khách,16:10,02 thg 5,02 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,2.802.975 VND/khách,11:35,02 thg 5,02 thg 5,13:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
Vietnam Airlines,2.915.082 VND/khách,07:45,02 thg 5,02 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,21-04-2025
Vietnam Airlines,2.915.082 VND/khách,20:30,02 thg 5,02 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,21-04-2025
Vietnam Airlines,3.117.559 VND/khách,17:55,02 thg 5,02 thg 5,19:55,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,21-04-2025
VietJet Air,3.118.185 VND/khách,21:10,02 thg 5,02 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
Vietnam Airlines,3.374.000 VND/khách,13:20,02 thg 5,02 thg 5,15:25,2h 5m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 1 x 23 kg,Hành lý xách tay 1 x 12 kg,21-04-2025
VietJet Air,3.752.595 VND/khách,19:15,02 thg 5,02 thg 5,21:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,21-04-2025
VietJet Air,2.038.890 VND/khách,04:30,02 thg 5,02 thg 5,06:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
VietJet Air,2.384.025 VND/khách,06:15,02 thg 5,02 thg 5,08:15,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
VietJet Air,2.988.510 VND/khách,11:35,02 thg 5,02 thg 5,13:35,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
VietJet Air,2.988.510 VND/khách,16:10,02 thg 5,02 thg 5,18:10,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
Vietnam Airlines,2.999.473 VND/khách,20:30,02 thg 5,02 thg 5,22:30,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,22-04-2025
VietJet Air,3.130.155 VND/khách,21:10,02 thg 5,02 thg 5,23:05,1h 55m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất
Nhà ga 1","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 0 kg,Hành lý xách tay 7 kg,22-04-2025
Vietnam Airlines,3.374.000 VND/khách,07:45,02 thg 5,02 thg 5,09:45,2h 0m,"TP HCM (SGN)
Sân bay Tân Sơn Nhất","Hải Phòng (HPH)
Sân bay quốc tế Cát Bi",Hành lý 23 kg,Hành lý xách tay 1 x 12 kg,22-04-2025
